item_id,expected,anthropic:claude-haiku-4-5.verbalised::status,anthropic:claude-haiku-4-5.verbalised::level,anthropic:claude-haiku-4-5.verbalised::p,anthropic:claude-sonnet-4-5-20250929.verbalised::status,anthropic:claude-sonnet-4-5-20250929.verbalised::level,anthropic:claude-sonnet-4-5-20250929.verbalised::p,anthropic:claude-sonnet-5.verbalised::status,anthropic:claude-sonnet-5.verbalised::level,anthropic:claude-sonnet-5.verbalised::p,local:gemma4-31b-mtplx.verbalised::status,local:gemma4-31b-mtplx.verbalised::level,local:gemma4-31b-mtplx.verbalised::p,local:qwen36-35b-mtplx.verbalised::status,local:qwen36-35b-mtplx.verbalised::level,local:qwen36-35b-mtplx.verbalised::p,local:qwen36-mtplx.verbalised::status,local:qwen36-mtplx.verbalised::level,local:qwen36-mtplx.verbalised::p,openai:gpt-4.1.verbalised::status,openai:gpt-4.1.verbalised::level,openai:gpt-4.1.verbalised::p,openai:gpt-5.4-mini.verbalised::status,openai:gpt-5.4-mini.verbalised::level,openai:gpt-5.4-mini.verbalised::p,openai:gpt-5.5.verbalised::status,openai:gpt-5.5.verbalised::level,openai:gpt-5.5.verbalised::p,typesafe:jev-1.13.0.native::status,typesafe:jev-1.13.0.native::level,typesafe:jev-1.13.0.native::p
44:24,,ok,other,,ok,other,,ok,other,,,,,,,,,,,ok,other,,ok,other,,ok,other,,ok,other,
44:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
44:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
44:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
44:32,,ok,other,,ok,other,,ok,other,,,,,ok,other,,ok,other,,ok,other,,ok,other,,ok,other,,ok,other,
44:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
44:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
44:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
44:4,,ok,other,,ok,other,,ok,other,,,,,,,,,,,ok,other,,ok,other,,ok,other,,ok,other,
44:40,,ok,other,,ok,other,,ok,other,,,,,ok,other,,ok,other,,ok,other,,ok,other,,ok,other,,ok,other,
44:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
44:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
44:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
44:48,,ok,other,,ok,other,,ok,other,,,,,,,,,,,ok,other,,ok,other,,ok,other,,ok,other,
44:50,,ok,reflection,,ok,reflection,,ok,reflection,,,,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,
44:52,,ok,question,,ok,question,,ok,question,,,,,,,,,,,ok,question,,ok,question,,ok,question,,ok,question,
44:54,,ok,other,,ok,other,,ok,other,,,,,ok,other,,ok,other,,ok,other,,ok,other,,ok,other,,ok,other,
44:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
44:58,,ok,question,,ok,question,,ok,question,,,,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,
44:6,,ok,other,,ok,other,,ok,other,,,,,,,,,,,ok,other,,ok,other,,ok,other,,ok,other,
44:60,,ok,other,,ok,other,,ok,other,,,,,,,,,,,ok,other,,ok,other,,ok,other,,ok,other,
44:62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
44:64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
44:66,,ok,question,,ok,question,,ok,reflection,,,,,ok,reflection,,ok,question,,ok,question,,ok,reflection,,ok,reflection,,ok,question,
44:68,,ok,question,,ok,question,,ok,question,,,,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,
44:70,,ok,other,,ok,other,,ok,other,,,,,,,,,,,ok,other,,ok,other,,ok,other,,ok,other,
44:72,,ok,other,,ok,other,,ok,other,,,,,ok,other,,ok,other,,ok,other,,ok,other,,ok,other,,ok,other,
44:74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
44:76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
44:78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
44:8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
44:80,,ok,question,,ok,question,,ok,question,,,,,,,,,,,ok,question,,ok,question,,ok,question,,ok,question,
44:82,,ok,question,,ok,question,,ok,question,,,,,,,,,,,ok,question,,ok,question,,ok,question,,ok,question,
44:84,,ok,reflection,,ok,reflection,,ok,reflection,,,,,,,,,,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,
44:86,,ok,therapist_input,,ok,reflection,,ok,reflection,,,,,,,,,,,ok,reflection,,ok,reflection,,ok,reflection,,ok,therapist_input,
44:88,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,,,,,,,,,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,
44:90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
44:92,,ok,question,,ok,therapist_input,,ok,therapist_input,,,,,,,,,,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,
44:94,,ok,other,,ok,other,,ok,other,,,,,ok,other,,ok,other,,ok,other,,ok,other,,ok,other,,ok,other,
44:96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
44:98,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,,,,,,,,,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,
45:0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
45:10,,ok,question,,ok,question,,ok,question,,,,,,,,,,,ok,question,,ok,question,,ok,question,,ok,question,
45:12,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,,,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,
45:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
45:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
45:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
45:2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
45:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
45:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
45:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
45:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
45:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
45:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
45:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
45:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
45:36,,ok,question,,ok,question,,ok,question,,,,,,,,,,,ok,question,,ok,question,,ok,question,,ok,question,
45:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
45:4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
45:40,,ok,question,,ok,question,,ok,question,,,,,,,,,,,ok,question,,ok,question,,ok,question,,ok,question,
45:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
45:44,,ok,therapist_input,,ok,therapist_input,,ok,reflection,,,,,,,,,,,ok,therapist_input,,ok,other,,ok,therapist_input,,ok,other,
45:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
45:48,,ok,other,,ok,therapist_input,,ok,other,,,,,,,,,,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,other,
45:50,,ok,other,,ok,other,,ok,other,,,,,ok,other,,ok,other,,ok,other,,ok,other,,ok,other,,ok,other,
45:6,,ok,reflection,,ok,reflection,,ok,reflection,,,,,ok,reflection,,ok,question,,ok,question,,ok,question,,ok,reflection,,ok,question,
45:8,,ok,reflection,,ok,reflection,,ok,reflection,,,,,,,,,,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,
46:0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
46:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
46:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
46:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
46:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
46:18,,ok,reflection,,ok,reflection,,ok,reflection,,,,,,,,,,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,
46:2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
46:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
46:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
46:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
46:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
46:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
46:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
46:32,,ok,reflection,,ok,reflection,,ok,reflection,,,,,,,,,,,ok,reflection,,ok,reflection,,ok,reflection,,ok,question,
46:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
46:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
46:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
46:4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
46:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
46:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
46:44,,ok,question,,ok,question,,ok,question,,,,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,
46:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
46:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
46:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
46:52,,ok,question,,ok,question,,ok,question,,,,,,,,,,,ok,question,,ok,question,,ok,question,,ok,question,
46:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
46:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
46:58,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,,,,,,,,,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,other,
46:6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
46:8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
47:0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
47:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
47:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
47:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
47:2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
47:4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
47:6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
47:8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
48:1,,ok,other,,ok,other,,ok,other,,,,,,,,,,,ok,other,,ok,other,,ok,other,,ok,other,
48:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
48:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
48:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
48:17,,ok,other,,ok,other,,ok,other,,,,,,,,,,,ok,other,,ok,other,,ok,other,,ok,other,
48:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
48:21,,ok,other,,ok,other,,ok,other,,,,,,,,,,,ok,other,,ok,other,,ok,other,,ok,other,
48:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
48:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
48:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
48:3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
48:5,,ok,other,,ok,other,,ok,other,,,,,,,,,,,ok,other,,ok,other,,ok,other,,ok,other,
48:7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
48:9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
49:0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
49:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
49:100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
49:102,,ok,other,,ok,other,,ok,question,,,,,,,,,,,ok,other,,ok,question,,ok,question,,ok,question,
49:104,,ok,other,,ok,other,,ok,other,,,,,,,,,,,ok,other,,ok,other,,ok,other,,ok,other,
49:106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
49:108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
49:110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
49:112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
49:114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
49:116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
49:118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
49:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
49:120,,ok,other,,ok,other,,ok,other,,,,,,,,,,,ok,other,,ok,other,,ok,other,,ok,other,
49:122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
49:124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
49:126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
49:128,,ok,question,,ok,question,,ok,question,,,,,,,,,,,ok,question,,ok,question,,ok,question,,ok,question,
49:130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
49:132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
49:134,,ok,reflection,,ok,reflection,,ok,reflection,,,,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,
49:136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
49:138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
49:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
49:140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
49:142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
49:144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
49:146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
49:148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
49:150,,ok,other,,ok,therapist_input,,ok,other,,,,,,,,,,,ok,reflection,,ok,reflection,,ok,reflection,,ok,other,
49:152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
49:154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
49:156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
49:158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
49:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
49:160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
49:162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
49:164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
49:166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
49:168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
49:170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
49:172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
49:174,,ok,reflection,,ok,reflection,,ok,reflection,,,,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,
49:176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
49:178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
49:18,,ok,other,,ok,other,,ok,other,,,,,,,,,,,ok,other,,ok,other,,ok,other,,ok,other,
49:180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
49:2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
49:20,,ok,question,,ok,question,,ok,question,,,,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,
49:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
49:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
49:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
49:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
49:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
49:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
49:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
49:36,,ok,question,,ok,question,,ok,question,,,,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,
49:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
49:4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
49:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
49:42,,ok,question,,ok,question,,ok,question,,,,,,,,,,,ok,question,,ok,question,,ok,question,,ok,question,
49:44,,ok,question,,ok,question,,ok,question,,,,,,,,,,,ok,question,,ok,question,,ok,question,,ok,question,
49:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
49:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
49:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
49:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
49:54,,ok,other,,ok,other,,ok,other,,,,,,,,,,,ok,other,,ok,other,,ok,other,,ok,other,
49:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
49:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
49:6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
49:60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
49:62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
49:64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
49:66,,ok,other,,ok,other,,ok,other,,,,,,,,,,,ok,other,,ok,other,,ok,other,,ok,other,
49:68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
49:70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
49:72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
49:74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
49:76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
49:78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
49:8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
49:80,,ok,other,,ok,other,,ok,other,,,,,,,,,,,ok,other,,ok,other,,ok,other,,ok,other,
49:82,,ok,reflection,,ok,reflection,,ok,reflection,,,,,,,,,,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,
49:84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
49:86,,ok,reflection,,ok,reflection,,ok,reflection,,,,,,,,,,,ok,therapist_input,,ok,reflection,,ok,reflection,,ok,reflection,
49:88,,ok,question,,ok,reflection,,ok,question,,,,,ok,reflection,,ok,question,,ok,question,,ok,question,,ok,reflection,,ok,question,
49:90,,ok,question,,ok,question,,ok,question,,,,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,
49:92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
49:94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
49:96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
49:98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
4:0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
4:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
4:12,,ok,other,,ok,other,,ok,other,,ok,other,,ok,other,,ok,other,,ok,other,,ok,other,,ok,other,,ok,other,
4:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
4:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
4:18,,ok,other,,ok,other,,ok,other,,,,,,,,,,,ok,other,,ok,other,,ok,other,,ok,other,
4:2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
4:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
4:22,,ok,other,,ok,therapist_input,,ok,other,,,,,,,,,,,ok,therapist_input,,ok,therapist_input,,ok,other,,ok,other,
4:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
4:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
4:28,,ok,question,,ok,question,,ok,question,,,,,,,,,,,ok,question,,ok,question,,ok,question,,ok,question,
4:30,,ok,reflection,,ok,reflection,,ok,reflection,,,,,ok,other,,ok,other,,ok,other,,ok,reflection,,ok,reflection,,ok,reflection,
4:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
4:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
4:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
4:38,,ok,other,,ok,other,,ok,other,,,,,,,,,,,ok,other,,ok,other,,ok,other,,ok,other,
4:4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
4:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
4:42,,ok,other,,ok,reflection,,ok,reflection,,,,,ok,other,,ok,other,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,
4:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
4:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
4:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
4:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
4:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
4:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
4:56,,ok,other,,ok,other,,ok,other,,,,,,,,,,,ok,other,,ok,other,,ok,other,,ok,other,
4:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
4:6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
4:8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
50:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
50:11,,ok,question,,ok,question,,ok,question,,,,,,,,,,,ok,question,,ok,question,,ok,question,,ok,question,
50:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
50:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
50:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
50:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
50:21,,ok,question,,ok,question,,ok,question,,,,,,,,,,,ok,question,,ok,question,,ok,question,,ok,question,
50:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
50:25,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,,,,ok,therapist_input,,ok,question,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,
50:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
50:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
50:3,,ok,other,,ok,other,,ok,other,,,,,,,,,,,ok,other,,ok,other,,ok,other,,ok,other,
50:31,,ok,other,,ok,other,,ok,other,,,,,,,,,,,ok,other,,ok,other,,ok,other,,ok,other,
50:33,,ok,other,,ok,other,,ok,other,,,,,,,,,,,ok,other,,ok,other,,ok,other,,ok,other,
50:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
50:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
50:39,,ok,other,,ok,other,,ok,other,,,,,,,,,,,ok,other,,ok,other,,ok,other,,ok,other,
50:41,,ok,other,,ok,other,,ok,other,,,,,ok,other,,ok,other,,ok,other,,ok,other,,ok,other,,ok,other,
50:43,,ok,therapist_input,,ok,therapist_input,,ok,reflection,,,,,,,,,,,ok,reflection,,ok,reflection,,ok,reflection,,ok,other,
50:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
50:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
50:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
50:5,,ok,reflection,,ok,reflection,,ok,reflection,,,,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,
50:7,,ok,reflection,,ok,reflection,,ok,reflection,,,,,,,,,,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,
50:9,,ok,other,,ok,reflection,,ok,reflection,,,,,,,,,,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,
51:0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
51:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
51:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
51:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
51:2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
51:4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
51:6,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,,,,,,,,,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,
51:8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
52:0,,ok,other,,ok,other,,ok,other,,,,,,,,,,,ok,other,,ok,other,,ok,other,,ok,other,
52:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
52:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
52:14,,ok,question,,ok,question,,ok,question,,,,,,,,,,,ok,question,,ok,question,,ok,question,,ok,question,
52:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,therapist_input,
52:18,,ok,reflection,,ok,reflection,,ok,reflection,,,,,,,,,,,ok,reflection,,ok,reflection,,ok,reflection,,ok,reflection,
52:2,,ok,question,,ok,question,,ok,question,,,,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,,ok,question,
52:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
52:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
52:24,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,,,,,,,,,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,,ok,therapist_input,
52:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
52:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,other,
52:4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,reflection,
52:6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,question,
