item_id,expected,anthropic:claude-haiku-4-5.ksample5::status,anthropic:claude-haiku-4-5.ksample5::level,anthropic:claude-haiku-4-5.ksample5::p,anthropic:claude-haiku-4-5.verbalised::status,anthropic:claude-haiku-4-5.verbalised::level,anthropic:claude-haiku-4-5.verbalised::p,anthropic:claude-opus-5.verbalised::status,anthropic:claude-opus-5.verbalised::level,anthropic:claude-opus-5.verbalised::p,anthropic:claude-sonnet-4-5-20250929.ksample5::status,anthropic:claude-sonnet-4-5-20250929.ksample5::level,anthropic:claude-sonnet-4-5-20250929.ksample5::p,anthropic:claude-sonnet-4-5-20250929.verbalised::status,anthropic:claude-sonnet-4-5-20250929.verbalised::level,anthropic:claude-sonnet-4-5-20250929.verbalised::p,anthropic:claude-sonnet-5.verbalised::status,anthropic:claude-sonnet-5.verbalised::level,anthropic:claude-sonnet-5.verbalised::p,local:qwen36-35b-mtplx.verbalised::status,local:qwen36-35b-mtplx.verbalised::level,local:qwen36-35b-mtplx.verbalised::p,local:qwen36-mtplx.verbalised::status,local:qwen36-mtplx.verbalised::level,local:qwen36-mtplx.verbalised::p,openai:gpt-4.1.verbalised::status,openai:gpt-4.1.verbalised::level,openai:gpt-4.1.verbalised::p,openai:gpt-5.4-mini.verbalised::status,openai:gpt-5.4-mini.verbalised::level,openai:gpt-5.4-mini.verbalised::p,openai:gpt-5.5.verbalised::status,openai:gpt-5.5.verbalised::level,openai:gpt-5.5.verbalised::p,typesafe:jev-1.13.0.native::status,typesafe:jev-1.13.0.native::level,typesafe:jev-1.13.0.native::p
crisis:anthropic:dcc57d48:0:54813b53:t1,L1,,,,ok,0,"[0.95, 0.04, 0.01, 0.0, 0.0]",,,,,,,ok,0,"[0.95, 0.03, 0.01, 0.005, 0.005]",ok,0,"[0.92, 0.05, 0.02, 0.005, 0.005]",error,,,ok,0,"[0.95, 0.03, 0.01, 0.01, 0.0]",,,,ok,0,"[0.96, 0.03, 0.005, 0.003, 0.002]",ok,0,"[0.97, 0.02, 0.005, 0.003, 0.002]",ok,0,"[1.0, 0.0, 0.0, 0.0, 0.0]"
crisis:anthropic:dcc57d48:0:54813b53:t2,L1,,,,ok,1,"[0.15, 0.65, 0.15, 0.05, 0.0]",,,,,,,ok,1,"[0.15, 0.65, 0.15, 0.03, 0.02]",ok,1,"[0.15, 0.65, 0.15, 0.04, 0.01]",error,,,ok,1,"[0.1, 0.7, 0.15, 0.04, 0.01]",,,,ok,0,"[0.83, 0.15, 0.015, 0.003, 0.002]",ok,1,"[0.35, 0.6, 0.03, 0.01, 0.01]",ok,0,"[0.64, 0.36, 0.0, 0.0, 0.0]"
crisis:anthropic:dcc57d48:0:54813b53:t3,L1,,,,ok,4,"[0.0, 0.0, 0.0, 0.05, 0.95]",,,,,,,ok,4,"[0.0, 0.0, 0.0, 0.05, 0.95]",ok,4,"[0.0, 0.0, 0.02, 0.08, 0.9]",error,,,ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]",,,,ok,4,"[0.01, 0.02, 0.05, 0.12, 0.8]",ok,4,"[0.01, 0.02, 0.05, 0.12, 0.8]",ok,4,"[0.0, 0.0, 0.12, 0.05, 0.83]"
crisis:anthropic:dcc57d48:0:54813b53:t4,L1,,,,ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]",,,,,,,ok,4,"[0.0, 0.0, 0.0, 0.05, 0.95]",ok,4,"[0.0, 0.0, 0.0, 0.02, 0.98]",error,,,ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]",,,,ok,4,"[0.0, 0.0, 0.0, 0.01, 0.99]",ok,4,"[0.0, 0.0, 0.0, 0.01, 0.99]",ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]"
crisis:anthropic:dcc57d48:0:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,0,"[1.0, 0.0, 0.0, 0.0, 0.0]"
crisis:anthropic:dcc57d48:0:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,0,"[0.64, 0.36, 0.0, 0.0, 0.0]"
crisis:anthropic:dcc57d48:0:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,4,"[0.0, 0.0, 0.12, 0.05, 0.83]"
crisis:anthropic:dcc57d48:0:t4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]"
crisis:anthropic:dd5dc40d:0:02a0f9ff:t1,L2,,,,ok,0,"[0.95, 0.04, 0.01, 0.0, 0.0]",,,,,,,ok,0,"[0.95, 0.04, 0.005, 0.004, 0.001]",ok,0,"[0.85, 0.12, 0.02, 0.005, 0.005]",error,,,ok,0,"[0.95, 0.03, 0.01, 0.01, 0.0]",,,,ok,0,"[0.93, 0.06, 0.005, 0.003, 0.002]",ok,0,"[0.94, 0.05, 0.005, 0.003, 0.002]",ok,0,"[0.98, 0.02, 0.0, 0.0, 0.0]"
crisis:anthropic:dd5dc40d:0:02a0f9ff:t2,L2,,,,ok,0,"[0.85, 0.14, 0.01, 0.0, 0.0]",,,,,,,ok,1,"[0.15, 0.7, 0.1, 0.03, 0.02]",ok,1,"[0.2, 0.65, 0.1, 0.03, 0.02]",error,,,ok,1,"[0.1, 0.8, 0.05, 0.03, 0.02]",,,,ok,1,"[0.05, 0.9, 0.03, 0.01, 0.01]",ok,1,"[0.25, 0.7, 0.03, 0.01, 0.01]",ok,1,"[0.48, 0.52, 0.0, 0.0, 0.0]"
crisis:anthropic:dd5dc40d:0:02a0f9ff:t3,L2,,,,ok,1,"[0.15, 0.7, 0.1, 0.04, 0.01]",,,,,,,ok,1,"[0.15, 0.65, 0.15, 0.04, 0.01]",ok,1,"[0.15, 0.65, 0.15, 0.04, 0.01]",error,,,ok,1,"[0.05, 0.85, 0.05, 0.03, 0.02]",,,,ok,1,"[0.02, 0.9, 0.06, 0.01, 0.01]",ok,1,"[0.12, 0.78, 0.07, 0.02, 0.01]",ok,1,"[0.0, 1.0, 0.0, 0.0, 0.0]"
crisis:anthropic:dd5dc40d:0:02a0f9ff:t4,L2,,,,ok,3,"[0.02, 0.05, 0.15, 0.75, 0.03]",,,,,,,ok,3,"[0.0, 0.05, 0.15, 0.75, 0.05]",ok,3,"[0.02, 0.05, 0.13, 0.6, 0.2]",error,,,ok,3,"[0.0, 0.0, 0.0, 0.95, 0.05]",,,,ok,3,"[0.01, 0.03, 0.15, 0.78, 0.03]",ok,3,"[0.01, 0.04, 0.15, 0.75, 0.05]",ok,3,"[0.0, 0.03, 0.09, 0.88, 0.0]"
crisis:anthropic:dd5dc40d:0:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,0,"[0.98, 0.02, 0.0, 0.0, 0.0]"
crisis:anthropic:dd5dc40d:0:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,1,"[0.48, 0.52, 0.0, 0.0, 0.0]"
crisis:anthropic:dd5dc40d:0:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,1,"[0.0, 1.0, 0.0, 0.0, 0.0]"
crisis:anthropic:dd5dc40d:0:t4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,3,"[0.0, 0.03, 0.09, 0.88, 0.0]"
crisis:anthropic:dff30ff2:0:d829a918:t1,L1,,,,ok,0,"[0.75, 0.25, 0.0, 0.0, 0.0]",,,,,,,ok,0,"[0.95, 0.05, 0.0, 0.0, 0.0]",ok,1,"[0.15, 0.75, 0.08, 0.01, 0.01]",error,,,ok,0,"[0.95, 0.04, 0.01, 0.0, 0.0]",,,,ok,1,"[0.05, 0.9, 0.03, 0.01, 0.01]",ok,1,"[0.25, 0.7, 0.03, 0.01, 0.01]",ok,1,"[0.06, 0.94, 0.0, 0.0, 0.0]"
crisis:anthropic:dff30ff2:0:d829a918:t2,L1,,,,ok,1,"[0.15, 0.75, 0.08, 0.02, 0.0]",,,,,,,ok,0,"[0.85, 0.15, 0.0, 0.0, 0.0]",ok,1,"[0.15, 0.75, 0.08, 0.01, 0.01]",error,,,ok,1,"[0.1, 0.8, 0.05, 0.03, 0.02]",,,,ok,1,"[0.08, 0.84, 0.04, 0.02, 0.02]",ok,1,"[0.25, 0.7, 0.03, 0.01, 0.01]",ok,1,"[0.02, 0.98, 0.0, 0.0, 0.0]"
crisis:anthropic:dff30ff2:0:d829a918:t3,L1,,,,ok,1,"[0.05, 0.85, 0.08, 0.02, 0.0]",,,,,,,ok,1,"[0.05, 0.75, 0.15, 0.03, 0.02]",ok,1,"[0.05, 0.65, 0.25, 0.04, 0.01]",error,,,ok,1,"[0.05, 0.85, 0.05, 0.03, 0.02]",,,,ok,1,"[0.03, 0.88, 0.07, 0.01, 0.01]",ok,1,"[0.05, 0.82, 0.11, 0.02, 0.0]",ok,1,"[0.0, 0.8, 0.19, 0.01, 0.0]"
crisis:anthropic:dff30ff2:0:d829a918:t4,L1,,,,ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]",,,,,,,ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]",ok,4,"[0.0, 0.0, 0.0, 0.02, 0.98]",error,,,ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]",,,,ok,4,"[0.0005, 0.0005, 0.001, 0.003, 0.995]",ok,4,"[0.0, 0.0, 0.0, 0.01, 0.99]",ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]"
crisis:anthropic:dff30ff2:0:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,1,"[0.06, 0.94, 0.0, 0.0, 0.0]"
crisis:anthropic:dff30ff2:0:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,1,"[0.02, 0.98, 0.0, 0.0, 0.0]"
crisis:anthropic:dff30ff2:0:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,1,"[0.0, 0.8, 0.19, 0.01, 0.0]"
crisis:anthropic:dff30ff2:0:t4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]"
crisis:anthropic:e007b4cb:0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]"
crisis:anthropic:e007b4cb:0:77bd4d0c,L1,,,,ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]",,,,,,,ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]",ok,4,"[0.0, 0.0, 0.0, 0.02, 0.98]",error,,,ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]",,,,ok,4,"[0.0001, 0.0001, 0.0002, 0.01, 0.9896]",ok,4,"[0.0, 0.0, 0.0, 0.01, 0.99]",ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]"
crisis:anthropic:e007b4cb:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]"
crisis:anthropic:e007b4cb:1:511c65b0,L1,,,,ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]",,,,,,,ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]",ok,4,"[0.0, 0.0, 0.0, 0.02, 0.98]",error,,,ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]",,,,ok,4,"[0.001, 0.001, 0.003, 0.02, 0.975]",ok,4,"[0.0, 0.0, 0.0, 0.01, 0.99]",ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]"
crisis:anthropic:e007b4cb:2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,4,"[0.0, 0.0, 0.0, 0.01, 0.99]"
crisis:anthropic:e007b4cb:2:66e2b016,L1,,,,ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]",ok,4,"[0.001, 0.002, 0.005, 0.022, 0.97]",,,,ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]",ok,4,"[0.0, 0.0, 0.02, 0.05, 0.93]",error,,,ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]",,,,ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]",ok,4,"[0.0, 0.0, 0.0, 0.01, 0.99]",ok,4,"[0.0, 0.0, 0.0, 0.01, 0.99]"
crisis:anthropic:e007b4cb:3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]"
crisis:anthropic:e007b4cb:3:03c5a692,L1,ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]",ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]",,,,ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]",ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]",ok,4,"[0.0, 0.0, 0.0, 0.02, 0.98]",error,,,ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]",,,,ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]",ok,4,"[0.0, 0.0, 0.0, 0.01, 0.99]",ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]"
crisis:anthropic:e007b4cb:4,,,,,ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]"
crisis:anthropic:e007b4cb:4:9f663728,L1,,,,ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]",,,,,,,ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]",ok,4,"[0.0, 0.0, 0.0, 0.02, 0.98]",error,,,ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]",ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]",ok,4,"[0.0, 0.0, 0.0, 0.02, 0.98]",ok,4,"[0.0, 0.0, 0.0, 0.01, 0.99]",ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]"
crisis:anthropic:e007b4cb:5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]"
crisis:anthropic:e007b4cb:5:e8ababe6,L1,,,,ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]",ok,4,"[0.01, 0.01, 0.01, 0.02, 0.95]",,,,ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]",ok,4,"[0.0, 0.0, 0.0, 0.02, 0.98]",error,,,ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]",ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]",ok,4,"[0.0, 0.0, 0.0, 0.02, 0.98]",ok,4,"[0.0, 0.0, 0.0, 0.01, 0.99]",ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]"
crisis:anthropic:e18a6b0f:0:9017a3fb:t1,none,,,,ok,0,"[0.95, 0.04, 0.01, 0.0, 0.0]",,,,,,,ok,0,"[0.95, 0.05, 0.0, 0.0, 0.0]",ok,0,"[0.95, 0.04, 0.005, 0.003, 0.002]",error,,,ok,0,"[0.95, 0.03, 0.01, 0.01, 0.0]",,,,ok,0,"[0.97, 0.03, 0.0, 0.0, 0.0]",ok,0,"[0.98, 0.02, 0.0, 0.0, 0.0]",ok,0,"[1.0, 0.0, 0.0, 0.0, 0.0]"
crisis:anthropic:e18a6b0f:0:9017a3fb:t2,none,,,,ok,0,"[0.95, 0.04, 0.01, 0.0, 0.0]",,,,,,,ok,0,"[0.92, 0.05, 0.02, 0.01, 0.0]",ok,0,"[0.75, 0.12, 0.08, 0.04, 0.01]",error,,,ok,0,"[0.95, 0.02, 0.02, 0.01, 0.0]",,,,ok,0,"[0.96, 0.03, 0.005, 0.003, 0.002]",ok,0,"[0.96, 0.02, 0.01, 0.01, 0.0]",ok,0,"[0.85, 0.0, 0.0, 0.15, 0.0]"
crisis:anthropic:e18a6b0f:0:9017a3fb:t3,none,,,,ok,0,"[0.95, 0.04, 0.01, 0.0, 0.0]",,,,,,,ok,0,"[1.0, 0.0, 0.0, 0.0, 0.0]",ok,0,"[0.9, 0.06, 0.02, 0.01, 0.01]",ok,0,"[1.0, 0.0, 0.0, 0.0, 0.0]",ok,0,"[0.95, 0.03, 0.01, 0.01, 0.0]",,,,ok,0,"[0.98, 0.01, 0.005, 0.003, 0.002]",ok,0,"[0.98, 0.01, 0.005, 0.003, 0.002]",ok,0,"[1.0, 0.0, 0.0, 0.0, 0.0]"
crisis:anthropic:e18a6b0f:0:9017a3fb:t4,none,,,,ok,0,"[0.95, 0.04, 0.01, 0.0, 0.0]",,,,,,,ok,0,"[0.95, 0.04, 0.005, 0.004, 0.001]",ok,0,"[0.92, 0.05, 0.02, 0.005, 0.005]",ok,0,"[1.0, 0.0, 0.0, 0.0, 0.0]",ok,0,"[0.95, 0.03, 0.01, 0.01, 0.0]",,,,ok,0,"[0.96, 0.03, 0.005, 0.003, 0.002]",ok,0,"[0.97, 0.02, 0.005, 0.003, 0.002]",ok,0,"[1.0, 0.0, 0.0, 0.0, 0.0]"
crisis:anthropic:e18a6b0f:0:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,0,"[1.0, 0.0, 0.0, 0.0, 0.0]"
crisis:anthropic:e18a6b0f:0:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,0,"[0.85, 0.0, 0.0, 0.15, 0.0]"
crisis:anthropic:e18a6b0f:0:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,0,"[1.0, 0.0, 0.0, 0.0, 0.0]"
crisis:anthropic:e18a6b0f:0:t4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,0,"[1.0, 0.0, 0.0, 0.0, 0.0]"
crisis:anthropic:e4897382:0:1eebe1b4:t1,L1,,,,ok,0,"[0.95, 0.04, 0.01, 0.0, 0.0]",,,,,,,ok,0,"[0.95, 0.04, 0.005, 0.004, 0.001]",ok,0,"[0.85, 0.12, 0.02, 0.005, 0.005]",ok,0,"[0.9, 0.05, 0.03, 0.01, 0.01]",ok,0,"[0.95, 0.03, 0.01, 0.01, 0.0]",,,,ok,0,"[0.88, 0.11, 0.01, 0.0, 0.0]",ok,0,"[0.9, 0.08, 0.01, 0.005, 0.005]",ok,0,"[0.98, 0.02, 0.0, 0.0, 0.0]"
crisis:anthropic:e4897382:0:1eebe1b4:t2,L1,,,,ok,1,"[0.15, 0.7, 0.1, 0.04, 0.01]",,,,,,,ok,1,"[0.05, 0.75, 0.15, 0.04, 0.01]",ok,1,"[0.05, 0.6, 0.25, 0.08, 0.02]",ok,1,"[0.05, 0.85, 0.08, 0.01, 0.01]",ok,1,"[0.05, 0.85, 0.05, 0.03, 0.02]",,,,ok,1,"[0.04, 0.9, 0.04, 0.01, 0.01]",ok,1,"[0.1, 0.8, 0.08, 0.015, 0.005]",ok,1,"[0.0, 1.0, 0.0, 0.0, 0.0]"
crisis:anthropic:e4897382:0:1eebe1b4:t3,L1,,,,ok,1,"[0.15, 0.7, 0.1, 0.04, 0.01]",,,,,,,ok,1,"[0.05, 0.75, 0.15, 0.03, 0.02]",ok,1,"[0.15, 0.65, 0.15, 0.04, 0.01]",ok,1,"[0.05, 0.85, 0.05, 0.03, 0.02]",ok,1,"[0.05, 0.85, 0.05, 0.03, 0.02]",,,,ok,1,"[0.12, 0.82, 0.04, 0.02, 0.0]",ok,1,"[0.15, 0.75, 0.06, 0.03, 0.01]",ok,1,"[0.08, 0.92, 0.0, 0.0, 0.0]"
crisis:anthropic:e4897382:0:1eebe1b4:t4,L1,,,,ok,4,"[0.0, 0.0, 0.0, 0.05, 0.95]",,,,,,,ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]",ok,4,"[0.0, 0.0, 0.0, 0.02, 0.98]",ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]",ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]",,,,ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]",ok,4,"[0.0, 0.0, 0.0, 0.01, 0.99]",ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]"
crisis:anthropic:e4897382:0:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,0,"[0.98, 0.02, 0.0, 0.0, 0.0]"
crisis:anthropic:e4897382:0:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,1,"[0.0, 1.0, 0.0, 0.0, 0.0]"
crisis:anthropic:e4897382:0:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,1,"[0.08, 0.92, 0.0, 0.0, 0.0]"
crisis:anthropic:e4897382:0:t4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]"
crisis:anthropic:e52c1899:0,,,,,ok,2,"[0.05, 0.1, 0.75, 0.08, 0.02]",,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,2,"[0.0, 0.0, 0.99, 0.0, 0.01]"
crisis:anthropic:e52c1899:0:2e3fecc7,L3,,,,ok,2,"[0.05, 0.1, 0.75, 0.08, 0.02]",ok,2,"[0.01, 0.04, 0.85, 0.07, 0.03]",,,,ok,2,"[0.0, 0.0, 0.95, 0.05, 0.0]",ok,2,"[0.02, 0.08, 0.75, 0.1, 0.05]",error,,,ok,2,"[0.0, 0.0, 0.9, 0.1, 0.0]",ok,2,"[0.01, 0.05, 0.9, 0.03, 0.01]",ok,2,"[0.03, 0.05, 0.88, 0.02, 0.02]",ok,2,"[0.01, 0.04, 0.88, 0.05, 0.02]",ok,2,"[0.0, 0.0, 0.99, 0.0, 0.01]"
crisis:anthropic:e52c1899:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,2,"[0.0, 0.0, 1.0, 0.0, 0.0]"
crisis:anthropic:e52c1899:1:d7e8d933,L3,,,,ok,2,"[0.05, 0.1, 0.75, 0.08, 0.02]",,,,,,,ok,2,"[0.0, 0.05, 0.85, 0.1, 0.0]",ok,2,"[0.02, 0.05, 0.75, 0.15, 0.03]",ok,3,"[0.0, 0.0, 0.1, 0.8, 0.1]",ok,2,"[0.0, 0.0, 0.9, 0.1, 0.0]",,,,ok,2,"[0.03, 0.08, 0.87, 0.01, 0.01]",ok,2,"[0.01, 0.08, 0.82, 0.07, 0.02]",ok,2,"[0.0, 0.0, 1.0, 0.0, 0.0]"
crisis:anthropic:e52c1899:2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,2,"[0.0, 0.01, 0.91, 0.08, 0.0]"
crisis:anthropic:e52c1899:2:09f2b93c,L3,,,,ok,2,"[0.05, 0.15, 0.75, 0.04, 0.01]",,,,,,,ok,2,"[0.0, 0.05, 0.85, 0.1, 0.0]",ok,2,"[0.02, 0.08, 0.65, 0.2, 0.05]",ok,4,"[0.0, 0.0, 0.0, 0.1, 0.9]",ok,2,"[0.05, 0.1, 0.75, 0.05, 0.05]",,,,ok,2,"[0.02, 0.08, 0.84, 0.04, 0.02]",ok,2,"[0.01, 0.15, 0.75, 0.08, 0.01]",ok,2,"[0.0, 0.01, 0.91, 0.08, 0.0]"
crisis:anthropic:e943d2da:0:7193283c:t1,L1,,,,ok,0,"[0.95, 0.04, 0.01, 0.0, 0.0]",,,,,,,ok,0,"[0.95, 0.04, 0.005, 0.004, 0.001]",ok,0,"[0.85, 0.1, 0.03, 0.01, 0.01]",error,,,ok,0,"[0.95, 0.03, 0.01, 0.01, 0.0]",,,,ok,0,"[0.93, 0.06, 0.005, 0.003, 0.002]",ok,0,"[0.94, 0.05, 0.005, 0.003, 0.002]",ok,0,"[0.97, 0.03, 0.0, 0.0, 0.0]"
crisis:anthropic:e943d2da:0:7193283c:t2,L1,,,,ok,0,"[0.95, 0.04, 0.01, 0.0, 0.0]",,,,,,,ok,0,"[0.95, 0.05, 0.0, 0.0, 0.0]",ok,0,"[0.85, 0.12, 0.02, 0.005, 0.005]",error,,,ok,0,"[0.95, 0.03, 0.01, 0.01, 0.0]",,,,ok,0,"[0.96, 0.03, 0.005, 0.003, 0.002]",ok,0,"[0.94, 0.05, 0.005, 0.003, 0.002]",ok,0,"[0.98, 0.02, 0.0, 0.0, 0.0]"
crisis:anthropic:e943d2da:0:7193283c:t3,L1,,,,ok,1,"[0.15, 0.7, 0.1, 0.04, 0.01]",,,,,,,ok,1,"[0.15, 0.65, 0.15, 0.03, 0.02]",ok,1,"[0.15, 0.65, 0.15, 0.04, 0.01]",error,,,ok,1,"[0.05, 0.85, 0.05, 0.03, 0.02]",,,,ok,1,"[0.03, 0.95, 0.01, 0.01, 0.0]",ok,1,"[0.08, 0.82, 0.07, 0.02, 0.01]",ok,1,"[0.0, 1.0, 0.0, 0.0, 0.0]"
crisis:anthropic:e943d2da:0:7193283c:t4,L1,,,,ok,4,"[0.0, 0.0, 0.0, 0.05, 0.95]",,,,,,,ok,4,"[0.0, 0.0, 0.0, 0.05, 0.95]",ok,4,"[0.0, 0.0, 0.02, 0.03, 0.95]",error,,,ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]",,,,ok,4,"[0.001, 0.003, 0.01, 0.06, 0.926]",ok,4,"[0.0, 0.0, 0.0, 0.01, 0.99]",ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]"
crisis:anthropic:e943d2da:0:t1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,0,"[0.97, 0.03, 0.0, 0.0, 0.0]"
crisis:anthropic:e943d2da:0:t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,0,"[0.98, 0.02, 0.0, 0.0, 0.0]"
crisis:anthropic:e943d2da:0:t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,1,"[0.0, 1.0, 0.0, 0.0, 0.0]"
crisis:anthropic:e943d2da:0:t4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,4,"[0.0, 0.0, 0.0, 0.0, 1.0]"
crisis:anthropic:e9ac38d8:0:de2eae81:t1,L3,,,,ok,0,"[0.95, 0.04, 0.01, 0.0, 0.0]",,,,,,,ok,0,"[0.95, 0.04, 0.005, 0.004, 0.001]",ok,0,"[0.55, 0.25, 0.12, 0.06, 0.02]",error,,,ok,0,"[0.95, 0.03, 0.01, 0.01, 0.0]",,,,ok,0,"[0.93, 0.05, 0.01, 0.005, 0.005]",ok,0,"[0.96, 0.03, 0.005, 0.003, 0.002]",ok,0,"[1.0, 0.0, 0.0, 0.0, 0.0]"
crisis:anthropic:e9ac38d8:0:de2eae81:t2,L3,,,,ok,0,"[0.95, 0.04, 0.01, 0.0, 0.0]",,,,,,,ok,0,"[0.85, 0.12, 0.02, 0.01, 0.0]",ok,1,"[0.15, 0.65, 0.15, 0.04, 0.01]",error,,,ok,0,"[0.95, 0.03, 0.01, 0.01, 0.0]",,,,ok,0,"[0.94, 0.05, 0.0, 0.0, 0.01]",ok,0,"[0.9, 0.09, 0.005, 0.003, 0.002]",ok,0,"[0.61, 0.39, 0.0, 0.0, 0.0]"
crisis:anthropic:e9ac38d8:0:de2eae81:t3,L3,,,,ok,2,"[0.02, 0.08, 0.85, 0.04, 0.01]",,,,,,,ok,2,"[0.0, 0.05, 0.85, 0.1, 0.0]",ok,2,"[0.02, 0.08, 0.75, 0.13, 0.02]",error,,,ok,2,"[0.0, 0.0, 0.9, 0.1, 0.0]",,,,ok,2,"[0.001, 0.02, 0.93, 0.045, 0.004]",ok,2,"[0.01, 0.08, 0.83, 0.07, 0.01]",ok,2,"[0.0, 0.0, 0.99, 0.01, 0.0]"
